danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.836,0.915,4.0,-5.92,0.0,0.101,0.0703,8.86e-05,0.643,0.637,98.007,audio_features,3uI1I2juxVWkrjSHdd9mVh,spotify:track:3uI1I2juxVWkrjSHdd9mVh,https://api.spotify.com/v1/tracks/3uI1I2juxVWkrjSHdd9mVh,https://api.spotify.com/v1/audio-analysis/3uI1I2juxVWkrjSHdd9mVh,293878.0,4.0
0.866,0.87,10.0,-3.718,0.0,0.0598,0.0135,0.0,0.279,0.677,102.063,audio_features,1hkSF9s6moQBLEeRcdtHgF,spotify:track:1hkSF9s6moQBLEeRcdtHgF,https://api.spotify.com/v1/tracks/1hkSF9s6moQBLEeRcdtHgF,https://api.spotify.com/v1/audio-analysis/1hkSF9s6moQBLEeRcdtHgF,158310.0,4.0
0.608,0.514,6.0,-7.857,0.0,0.188,0.385,0.287,0.122,0.6,99.698,audio_features,21hsqOOUfdSjHi3SVz8oyv,spotify:track:21hsqOOUfdSjHi3SVz8oyv,https://api.spotify.com/v1/tracks/21hsqOOUfdSjHi3SVz8oyv,https://api.spotify.com/v1/audio-analysis/21hsqOOUfdSjHi3SVz8oyv,164956.0,4.0
0.755,0.507,3.0,-6.76,0.0,0.0684,0.293,1.82e-05,0.18,0.606,99.994,audio_features,27bcRgu0wnDteieWlLCxc8,spotify:track:27bcRgu0wnDteieWlLCxc8,https://api.spotify.com/v1/tracks/27bcRgu0wnDteieWlLCxc8,https://api.spotify.com/v1/audio-analysis/27bcRgu0wnDteieWlLCxc8,124806.0,4.0
0.779,0.589,5.0,-10.645,1.0,0.0345,0.332,0.0,0.12,0.894,128.044,audio_features,27ze5t5tIDPlVits0KRbxT,spotify:track:27ze5t5tIDPlVits0KRbxT,https://api.spotify.com/v1/tracks/27ze5t5tIDPlVits0KRbxT,https://api.spotify.com/v1/audio-analysis/27ze5t5tIDPlVits0KRbxT,215213.0,4.0
0.794,0.5,8.0,-8.454,0.0,0.049,0.438,3e-05,0.0905,0.659,99.985,audio_features,2esZG2XFtuoWWA9AfDvSxy,spotify:track:2esZG2XFtuoWWA9AfDvSxy,https://api.spotify.com/v1/tracks/2esZG2XFtuoWWA9AfDvSxy,https://api.spotify.com/v1/audio-analysis/2esZG2XFtuoWWA9AfDvSxy,222000.0,4.0
0.638,0.935,2.0,-2.631,1.0,0.0582,0.0878,0.0,0.19,0.871,150.067,audio_features,2nwa6nS5lXnsvwX48RWkbS,spotify:track:2nwa6nS5lXnsvwX48RWkbS,https://api.spotify.com/v1/tracks/2nwa6nS5lXnsvwX48RWkbS,https://api.spotify.com/v1/audio-analysis/2nwa6nS5lXnsvwX48RWkbS,175694.0,4.0
0.864,0.679,10.0,-5.898,0.0,0.0997,0.11,0.0,0.204,0.903,102.003,audio_features,0zIWfaIRtpt2pO9LK5vU33,spotify:track:0zIWfaIRtpt2pO9LK5vU33,https://api.spotify.com/v1/tracks/0zIWfaIRtpt2pO9LK5vU33,https://api.spotify.com/v1/audio-analysis/0zIWfaIRtpt2pO9LK5vU33,128708.0,4.0
0.813,0.738,6.0,-1.681,1.0,0.123,0.058,2.82e-05,0.0843,0.801,87.989,audio_features,3ps5MDjfpA3wAbKMitNWgM,spotify:track:3ps5MDjfpA3wAbKMitNWgM,https://api.spotify.com/v1/tracks/3ps5MDjfpA3wAbKMitNWgM,https://api.spotify.com/v1/audio-analysis/3ps5MDjfpA3wAbKMitNWgM,146634.0,4.0
0.776,0.737,1.0,-5.52,0.0,0.0636,0.0979,6.46e-05,0.0693,0.547,97.011,audio_features,2kvpHbQHp9QmcG9WhyLwco,spotify:track:2kvpHbQHp9QmcG9WhyLwco,https://api.spotify.com/v1/tracks/2kvpHbQHp9QmcG9WhyLwco,https://api.spotify.com/v1/audio-analysis/2kvpHbQHp9QmcG9WhyLwco,173786.0,4.0
0.795,0.605,6.0,-4.722,1.0,0.0809,0.304,0.0,0.108,0.624,96.017,audio_features,0qd7ACCc9z2mlTYgPRcnUJ,spotify:track:0qd7ACCc9z2mlTYgPRcnUJ,https://api.spotify.com/v1/tracks/0qd7ACCc9z2mlTYgPRcnUJ,https://api.spotify.com/v1/audio-analysis/0qd7ACCc9z2mlTYgPRcnUJ,221963.0,4.0
0.734,0.697,11.0,-5.376,1.0,0.0733,0.344,1.68e-06,0.146,0.822,97.007,audio_features,604IC2o3T3bxPu6C7Pimd7,spotify:track:604IC2o3T3bxPu6C7Pimd7,https://api.spotify.com/v1/tracks/604IC2o3T3bxPu6C7Pimd7,https://api.spotify.com/v1/audio-analysis/604IC2o3T3bxPu6C7Pimd7,165632.0,4.0
0.904,0.795,5.0,-3.086,1.0,0.203,0.2,0.0,0.122,0.589,130.077,audio_features,6UNLWd8LUk9nNgmU6AcXct,spotify:track:6UNLWd8LUk9nNgmU6AcXct,https://api.spotify.com/v1/tracks/6UNLWd8LUk9nNgmU6AcXct,https://api.spotify.com/v1/audio-analysis/6UNLWd8LUk9nNgmU6AcXct,134779.0,4.0
0.788,0.781,9.0,-7.102,0.0,0.053,0.0739,0.0,0.123,0.905,100.014,audio_features,2gBLsoctq0gJn3dr3gl83x,spotify:track:2gBLsoctq0gJn3dr3gl83x,https://api.spotify.com/v1/tracks/2gBLsoctq0gJn3dr3gl83x,https://api.spotify.com/v1/audio-analysis/2gBLsoctq0gJn3dr3gl83x,179087.0,4.0
0.713,0.842,5.0,-4.196,0.0,0.0763,0.229,0.0,0.112,0.723,93.018,audio_features,7eDECObfvicrHyWQuevmHf,spotify:track:7eDECObfvicrHyWQuevmHf,https://api.spotify.com/v1/tracks/7eDECObfvicrHyWQuevmHf,https://api.spotify.com/v1/audio-analysis/7eDECObfvicrHyWQuevmHf,201290.0,4.0
0.825,0.605,11.0,-9.71,1.0,0.0376,0.0764,0.0,0.314,0.944,124.005,audio_features,2Bhmj4XK33InfhqKPxcJ1v,spotify:track:2Bhmj4XK33InfhqKPxcJ1v,https://api.spotify.com/v1/tracks/2Bhmj4XK33InfhqKPxcJ1v,https://api.spotify.com/v1/audio-analysis/2Bhmj4XK33InfhqKPxcJ1v,229360.0,4.0
0.689,0.543,0.0,-4.648,1.0,0.405,0.00229,0.0,0.135,0.859,99.776,audio_features,6Dj22jpOiUm5DMjjEdeImQ,spotify:track:6Dj22jpOiUm5DMjjEdeImQ,https://api.spotify.com/v1/tracks/6Dj22jpOiUm5DMjjEdeImQ,https://api.spotify.com/v1/audio-analysis/6Dj22jpOiUm5DMjjEdeImQ,131650.0,4.0
0.65,0.55,5.0,-6.312,0.0,0.0353,0.0886,0.0,0.236,0.712,100.0,audio_features,0GBjFZryLKxgoD50IqO71l,spotify:track:0GBjFZryLKxgoD50IqO71l,https://api.spotify.com/v1/tracks/0GBjFZryLKxgoD50IqO71l,https://api.spotify.com/v1/audio-analysis/0GBjFZryLKxgoD50IqO71l,182375.0,4.0
0.535,0.545,9.0,-7.98,0.0,0.2,0.39,0.0,0.0648,0.553,118.994,audio_features,2ALQyXMC26Vew7JX7ert9M,spotify:track:2ALQyXMC26Vew7JX7ert9M,https://api.spotify.com/v1/tracks/2ALQyXMC26Vew7JX7ert9M,https://api.spotify.com/v1/audio-analysis/2ALQyXMC26Vew7JX7ert9M,216000.0,5.0
0.73,0.587,8.0,-4.978,1.0,0.083,0.0223,0.0,0.14,0.109,119.656,audio_features,281YJmnThveWjsWVic9Ym6,spotify:track:281YJmnThveWjsWVic9Ym6,https://api.spotify.com/v1/tracks/281YJmnThveWjsWVic9Ym6,https://api.spotify.com/v1/audio-analysis/281YJmnThveWjsWVic9Ym6,244000.0,4.0
0.751,0.739,9.0,-3.649,0.0,0.0789,0.133,0.0,0.141,0.795,94.065,audio_features,57pj5sOWSCAqZm088LMcE4,spotify:track:57pj5sOWSCAqZm088LMcE4,https://api.spotify.com/v1/tracks/57pj5sOWSCAqZm088LMcE4,https://api.spotify.com/v1/audio-analysis/57pj5sOWSCAqZm088LMcE4,186464.0,4.0
0.641,0.657,11.0,-8.338,0.0,0.218,0.538,0.0,0.106,0.411,100.016,audio_features,08pbRBstuvH7ArRxeb8fwT,spotify:track:08pbRBstuvH7ArRxeb8fwT,https://api.spotify.com/v1/tracks/08pbRBstuvH7ArRxeb8fwT,https://api.spotify.com/v1/audio-analysis/08pbRBstuvH7ArRxeb8fwT,188887.0,4.0
0.75,0.682,10.0,-3.825,1.0,0.0945,0.168,1.28e-06,0.112,0.618,100.036,audio_features,60u6hcpH5Qm1M3xESdNBrB,spotify:track:60u6hcpH5Qm1M3xESdNBrB,https://api.spotify.com/v1/tracks/60u6hcpH5Qm1M3xESdNBrB,https://api.spotify.com/v1/audio-analysis/60u6hcpH5Qm1M3xESdNBrB,165178.0,4.0
0.726,0.831,8.0,-2.035,0.0,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,audio_features,7chTH3GBjjAyagf0SPCZDL,spotify:track:7chTH3GBjjAyagf0SPCZDL,https://api.spotify.com/v1/tracks/7chTH3GBjjAyagf0SPCZDL,https://api.spotify.com/v1/audio-analysis/7chTH3GBjjAyagf0SPCZDL,152500.0,4.0
0.798,0.656,0.0,-2.897,0.0,0.181,0.0163,9.39e-06,0.0917,0.658,175.926,audio_features,3KwYiawBfqngH7eaUHQn2N,spotify:track:3KwYiawBfqngH7eaUHQn2N,https://api.spotify.com/v1/tracks/3KwYiawBfqngH7eaUHQn2N,https://api.spotify.com/v1/audio-analysis/3KwYiawBfqngH7eaUHQn2N,188182.0,4.0
0.787,0.775,1.0,-4.607,0.0,0.0699,0.0373,0.0,0.116,0.826,99.008,audio_features,2llFXBrftm6YJzBj3tpk0s,spotify:track:2llFXBrftm6YJzBj3tpk0s,https://api.spotify.com/v1/tracks/2llFXBrftm6YJzBj3tpk0s,https://api.spotify.com/v1/audio-analysis/2llFXBrftm6YJzBj3tpk0s,176720.0,4.0
0.72,0.578,9.0,-6.784,0.0,0.48,0.103,0.0,0.119,0.671,180.132,audio_features,3vpvKFigw8bNApZzuOleGe,spotify:track:3vpvKFigw8bNApZzuOleGe,https://api.spotify.com/v1/tracks/3vpvKFigw8bNApZzuOleGe,https://api.spotify.com/v1/audio-analysis/3vpvKFigw8bNApZzuOleGe,190000.0,4.0
0.794,0.576,2.0,-12.111,1.0,0.0591,0.225,0.00381,0.0854,0.914,94.993,audio_features,3u2jlo9kygiIAq7SPVuw6S,spotify:track:3u2jlo9kygiIAq7SPVuw6S,https://api.spotify.com/v1/tracks/3u2jlo9kygiIAq7SPVuw6S,https://api.spotify.com/v1/audio-analysis/3u2jlo9kygiIAq7SPVuw6S,214121.0,4.0
0.857,0.705,1.0,-4.775,1.0,0.183,0.322,0.00249,0.197,0.874,105.011,audio_features,5pVJ3IlnpIorU44oXizzG5,spotify:track:5pVJ3IlnpIorU44oXizzG5,https://api.spotify.com/v1/tracks/5pVJ3IlnpIorU44oXizzG5,https://api.spotify.com/v1/audio-analysis/5pVJ3IlnpIorU44oXizzG5,240964.0,4.0
0.916,0.481,6.0,-4.483,0.0,0.194,0.0179,0.0,0.121,0.714,95.998,audio_features,05sO6FK8E9l2cfwnEUTjHq,spotify:track:05sO6FK8E9l2cfwnEUTjHq,https://api.spotify.com/v1/tracks/05sO6FK8E9l2cfwnEUTjHq,https://api.spotify.com/v1/audio-analysis/05sO6FK8E9l2cfwnEUTjHq,172507.0,4.0
0.685,0.812,0.0,-2.414,1.0,0.057,0.201,0.0,0.086,0.739,173.978,audio_features,3DY25d8SrkLEI6Xugzf6tT,spotify:track:3DY25d8SrkLEI6Xugzf6tT,https://api.spotify.com/v1/tracks/3DY25d8SrkLEI6Xugzf6tT,https://api.spotify.com/v1/audio-analysis/3DY25d8SrkLEI6Xugzf6tT,219359.0,4.0
0.897,0.755,9.0,-5.684,0.0,0.144,0.00758,0.000451,0.264,0.567,110.008,audio_features,1pLCpA1RN8avJxSD3ZCwhj,spotify:track:1pLCpA1RN8avJxSD3ZCwhj,https://api.spotify.com/v1/tracks/1pLCpA1RN8avJxSD3ZCwhj,https://api.spotify.com/v1/audio-analysis/1pLCpA1RN8avJxSD3ZCwhj,214120.0,4.0
0.805,0.89,11.0,-1.502,0.0,0.0634,0.0704,0.0,0.121,0.489,93.037,audio_features,0rNqDh9zWWJVTLS4VfceHP,spotify:track:0rNqDh9zWWJVTLS4VfceHP,https://api.spotify.com/v1/tracks/0rNqDh9zWWJVTLS4VfceHP,https://api.spotify.com/v1/audio-analysis/0rNqDh9zWWJVTLS4VfceHP,180360.0,4.0
0.529,0.528,0.0,-6.704,0.0,0.0846,0.306,0.0,0.604,0.364,110.175,audio_features,0W2pF7zyj9dwZVK1RoUyjh,spotify:track:0W2pF7zyj9dwZVK1RoUyjh,https://api.spotify.com/v1/tracks/0W2pF7zyj9dwZVK1RoUyjh,https://api.spotify.com/v1/audio-analysis/0W2pF7zyj9dwZVK1RoUyjh,390545.0,4.0
0.838,0.732,6.0,-6.266,0.0,0.0432,0.114,1.49e-06,0.0682,0.525,95.011,audio_features,1AddbBdKFz8wdqatGVSsYS,spotify:track:1AddbBdKFz8wdqatGVSsYS,https://api.spotify.com/v1/tracks/1AddbBdKFz8wdqatGVSsYS,https://api.spotify.com/v1/audio-analysis/1AddbBdKFz8wdqatGVSsYS,192053.0,4.0
0.82,0.565,6.0,-5.965,1.0,0.17,0.158,2.45e-05,0.0469,0.773,105.11,audio_features,2J9B63FawlTaPdg4eH5X03,spotify:track:2J9B63FawlTaPdg4eH5X03,https://api.spotify.com/v1/tracks/2J9B63FawlTaPdg4eH5X03,https://api.spotify.com/v1/audio-analysis/2J9B63FawlTaPdg4eH5X03,204000.0,4.0
0.709,0.56,4.0,-4.867,0.0,0.171,0.034,0.0,0.315,0.541,170.082,audio_features,0T2pB7P1VdXPhLdQZ488uH,spotify:track:0T2pB7P1VdXPhLdQZ488uH,https://api.spotify.com/v1/tracks/0T2pB7P1VdXPhLdQZ488uH,https://api.spotify.com/v1/audio-analysis/0T2pB7P1VdXPhLdQZ488uH,171880.0,4.0
0.751,0.722,2.0,-4.197,1.0,0.0506,0.457,0.0,0.178,0.788,140.043,audio_features,1JXcB149QtbcIpDUA6YZOB,spotify:track:1JXcB149QtbcIpDUA6YZOB,https://api.spotify.com/v1/tracks/1JXcB149QtbcIpDUA6YZOB,https://api.spotify.com/v1/audio-analysis/1JXcB149QtbcIpDUA6YZOB,220135.0,4.0
0.772,0.665,11.0,-7.441,1.0,0.19,0.134,0.000513,0.205,0.579,82.978,audio_features,4jdwQISB7rhP1EO4JiwnJF,spotify:track:4jdwQISB7rhP1EO4JiwnJF,https://api.spotify.com/v1/tracks/4jdwQISB7rhP1EO4JiwnJF,https://api.spotify.com/v1/audio-analysis/4jdwQISB7rhP1EO4JiwnJF,234734.0,4.0
0.585,0.759,8.0,-5.626,0.0,0.0819,0.761,0.0,0.629,0.591,94.904,audio_features,4RbCdwPPk5XUpTrxAvntGM,spotify:track:4RbCdwPPk5XUpTrxAvntGM,https://api.spotify.com/v1/tracks/4RbCdwPPk5XUpTrxAvntGM,https://api.spotify.com/v1/audio-analysis/4RbCdwPPk5XUpTrxAvntGM,257684.0,4.0
0.737,0.682,9.0,-6.149,1.0,0.13,0.155,0.0,0.227,0.676,104.107,audio_features,4RPeZbmVON5ZKT5HC9wALt,spotify:track:4RPeZbmVON5ZKT5HC9wALt,https://api.spotify.com/v1/tracks/4RPeZbmVON5ZKT5HC9wALt,https://api.spotify.com/v1/audio-analysis/4RPeZbmVON5ZKT5HC9wALt,188930.0,4.0
0.815,0.856,1.0,-3.825,0.0,0.122,0.4,8.34e-05,0.244,0.872,91.995,audio_features,5YJ4BVvTFmVCxUyhKejHfR,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,https://api.spotify.com/v1/tracks/5YJ4BVvTFmVCxUyhKejHfR,https://api.spotify.com/v1/audio-analysis/5YJ4BVvTFmVCxUyhKejHfR,151667.0,4.0
0.536,0.396,10.0,-7.804,1.0,0.0687,0.604,6.97e-05,0.0969,0.491,157.846,audio_features,3fJHbMUnzceimOnNjp63fF,spotify:track:3fJHbMUnzceimOnNjp63fF,https://api.spotify.com/v1/tracks/3fJHbMUnzceimOnNjp63fF,https://api.spotify.com/v1/audio-analysis/3fJHbMUnzceimOnNjp63fF,186456.0,3.0
0.592,0.435,7.0,-4.788,1.0,0.027,0.41,0.0,0.306,0.756,139.967,audio_features,7CnmrsgrDklemSrdq8tuzL,spotify:track:7CnmrsgrDklemSrdq8tuzL,https://api.spotify.com/v1/tracks/7CnmrsgrDklemSrdq8tuzL,https://api.spotify.com/v1/audio-analysis/7CnmrsgrDklemSrdq8tuzL,185723.0,4.0
0.793,0.782,4.0,-3.945,1.0,0.0582,0.447,0.0,0.124,0.81,143.86,audio_features,1WH3iquIQXnSPwUzlROT8R,spotify:track:1WH3iquIQXnSPwUzlROT8R,https://api.spotify.com/v1/tracks/1WH3iquIQXnSPwUzlROT8R,https://api.spotify.com/v1/audio-analysis/1WH3iquIQXnSPwUzlROT8R,191945.0,4.0
0.497,0.644,10.0,-4.309,1.0,0.0443,0.188,0.0,0.114,0.779,162.542,audio_features,5HR7yfhSCeoOHRQN05XnZQ,spotify:track:5HR7yfhSCeoOHRQN05XnZQ,https://api.spotify.com/v1/tracks/5HR7yfhSCeoOHRQN05XnZQ,https://api.spotify.com/v1/audio-analysis/5HR7yfhSCeoOHRQN05XnZQ,169419.0,4.0
0.783,0.693,9.0,-5.056,1.0,0.027,0.622,8.3e-06,0.109,0.528,106.991,audio_features,06p2Ij0lXD45LODQDCov0u,spotify:track:06p2Ij0lXD45LODQDCov0u,https://api.spotify.com/v1/tracks/06p2Ij0lXD45LODQDCov0u,https://api.spotify.com/v1/audio-analysis/06p2Ij0lXD45LODQDCov0u,237027.0,4.0
0.733,0.527,0.0,-5.985,0.0,0.0486,0.364,0.0,0.0999,0.371,110.045,audio_features,4YnmQG1fnJR9LnTZtix70T,spotify:track:4YnmQG1fnJR9LnTZtix70T,https://api.spotify.com/v1/tracks/4YnmQG1fnJR9LnTZtix70T,https://api.spotify.com/v1/audio-analysis/4YnmQG1fnJR9LnTZtix70T,321742.0,4.0
0.768,0.679,7.0,-5.539,0.0,0.0411,0.656,3.66e-05,0.143,0.948,89.975,audio_features,2mLTxNa0bwZX8eNBsuODLX,spotify:track:2mLTxNa0bwZX8eNBsuODLX,https://api.spotify.com/v1/tracks/2mLTxNa0bwZX8eNBsuODLX,https://api.spotify.com/v1/audio-analysis/2mLTxNa0bwZX8eNBsuODLX,218500.0,4.0
0.845,0.795,9.0,-3.502,0.0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,audio_features,2kz1YOhJiNubjigR1gB1VX,spotify:track:2kz1YOhJiNubjigR1gB1VX,https://api.spotify.com/v1/tracks/2kz1YOhJiNubjigR1gB1VX,https://api.spotify.com/v1/audio-analysis/2kz1YOhJiNubjigR1gB1VX,197053.0,4.0
0.708,0.737,1.0,-4.045,1.0,0.0436,0.0739,0.00162,0.0955,0.607,91.986,audio_features,7ABLbnD53cQK00mhcaOUVG,spotify:track:7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/audio-analysis/7ABLbnD53cQK00mhcaOUVG,197920.0,4.0
0.777,0.774,8.0,-3.079,0.0,0.0553,0.0895,0.000401,0.0909,0.661,123.982,audio_features,5KbBVSj6AJZ5662fO8EYFh,spotify:track:5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/tracks/5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/audio-analysis/5KbBVSj6AJZ5662fO8EYFh,189669.0,4.0
0.843,0.729,6.0,-3.634,0.0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,audio_features,6I86RF3odBlcuZA9Vfjzeq,spotify:track:6I86RF3odBlcuZA9Vfjzeq,https://api.spotify.com/v1/tracks/6I86RF3odBlcuZA9Vfjzeq,https://api.spotify.com/v1/audio-analysis/6I86RF3odBlcuZA9Vfjzeq,250640.0,4.0
0.826,0.596,11.0,-5.262,1.0,0.0357,0.292,0.0,0.166,0.869,127.922,audio_features,4JtKlgBLKHtRTqixKHrrw8,spotify:track:4JtKlgBLKHtRTqixKHrrw8,https://api.spotify.com/v1/tracks/4JtKlgBLKHtRTqixKHrrw8,https://api.spotify.com/v1/audio-analysis/4JtKlgBLKHtRTqixKHrrw8,184096.0,4.0
0.756,0.646,7.0,-5.795,1.0,0.319,0.152,1.81e-05,0.108,0.429,176.088,audio_features,0fea68AdmYNygeTGI4RC18,spotify:track:0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,242573.0,4.0
0.535,0.603,10.0,-7.393,0.0,0.0668,0.294,0.0,0.13,0.428,89.724,audio_features,1txhQHV26PyOJJarkYtkOn,spotify:track:1txhQHV26PyOJJarkYtkOn,https://api.spotify.com/v1/tracks/1txhQHV26PyOJJarkYtkOn,https://api.spotify.com/v1/audio-analysis/1txhQHV26PyOJJarkYtkOn,163200.0,4.0
0.879,0.766,5.0,-5.832,0.0,0.061,0.0212,6.8e-05,0.0988,0.886,127.132,audio_features,5uyUYBf12MoDctqYKEUFti,spotify:track:5uyUYBf12MoDctqYKEUFti,https://api.spotify.com/v1/tracks/5uyUYBf12MoDctqYKEUFti,https://api.spotify.com/v1/audio-analysis/5uyUYBf12MoDctqYKEUFti,153071.0,4.0
0.882,0.636,9.0,-6.876,0.0,0.212,0.12,0.0,0.0926,0.458,128.046,audio_features,5HVr2Ay42xJgB2VZ7CUJQJ,spotify:track:5HVr2Ay42xJgB2VZ7CUJQJ,https://api.spotify.com/v1/tracks/5HVr2Ay42xJgB2VZ7CUJQJ,https://api.spotify.com/v1/audio-analysis/5HVr2Ay42xJgB2VZ7CUJQJ,191250.0,4.0
0.819,0.721,4.0,-9.564,0.0,0.323,0.341,0.00644,0.0809,0.584,137.924,audio_features,00Imdq7NDBO3zbbREGgUOM,spotify:track:00Imdq7NDBO3zbbREGgUOM,https://api.spotify.com/v1/tracks/00Imdq7NDBO3zbbREGgUOM,https://api.spotify.com/v1/audio-analysis/00Imdq7NDBO3zbbREGgUOM,186087.0,4.0
0.898,0.541,11.0,-9.352,0.0,0.301,0.145,0.0,0.182,0.49,134.037,audio_features,5011v8IwA4NApxQ3ntw6Ih,spotify:track:5011v8IwA4NApxQ3ntw6Ih,https://api.spotify.com/v1/tracks/5011v8IwA4NApxQ3ntw6Ih,https://api.spotify.com/v1/audio-analysis/5011v8IwA4NApxQ3ntw6Ih,173731.0,4.0
0.819,0.458,10.0,-10.875,1.0,0.162,0.692,5.56e-05,0.0957,0.526,108.932,audio_features,4o7sNuNNkNVlUombpE3D3F,spotify:track:4o7sNuNNkNVlUombpE3D3F,https://api.spotify.com/v1/tracks/4o7sNuNNkNVlUombpE3D3F,https://api.spotify.com/v1/audio-analysis/4o7sNuNNkNVlUombpE3D3F,231193.0,4.0
0.853,0.563,2.0,-8.194,1.0,0.367,0.704,0.00518,0.111,0.311,118.918,audio_features,6k0dWRI6L1sUxPwIcZH01F,spotify:track:6k0dWRI6L1sUxPwIcZH01F,https://api.spotify.com/v1/tracks/6k0dWRI6L1sUxPwIcZH01F,https://api.spotify.com/v1/audio-analysis/6k0dWRI6L1sUxPwIcZH01F,155294.0,4.0
0.722,0.778,11.0,-6.905,0.0,0.0286,0.000582,1.58e-05,0.112,0.527,127.984,audio_features,2ybp61FAvNxmAe8XvmYWqW,spotify:track:2ybp61FAvNxmAe8XvmYWqW,https://api.spotify.com/v1/tracks/2ybp61FAvNxmAe8XvmYWqW,https://api.spotify.com/v1/audio-analysis/2ybp61FAvNxmAe8XvmYWqW,135000.0,4.0
0.775,0.552,9.0,-8.991,1.0,0.209,0.549,0.000234,0.098,0.237,98.038,audio_features,2K8HLQXU4EB3ZdpNqGN8um,spotify:track:2K8HLQXU4EB3ZdpNqGN8um,https://api.spotify.com/v1/tracks/2K8HLQXU4EB3ZdpNqGN8um,https://api.spotify.com/v1/audio-analysis/2K8HLQXU4EB3ZdpNqGN8um,181224.0,4.0
0.842,0.758,10.0,-7.584,0.0,0.17,0.0128,7.02e-06,0.336,0.361,106.029,audio_features,1P8o6bOTyh1kEqe72JFzzO,spotify:track:1P8o6bOTyh1kEqe72JFzzO,https://api.spotify.com/v1/tracks/1P8o6bOTyh1kEqe72JFzzO,https://api.spotify.com/v1/audio-analysis/1P8o6bOTyh1kEqe72JFzzO,169811.0,4.0
0.704,0.713,11.0,-7.014,1.0,0.159,0.204,9.85e-06,0.295,0.683,129.945,audio_features,5E1tL0zofGATKf1cthCxwf,spotify:track:5E1tL0zofGATKf1cthCxwf,https://api.spotify.com/v1/tracks/5E1tL0zofGATKf1cthCxwf,https://api.spotify.com/v1/audio-analysis/5E1tL0zofGATKf1cthCxwf,121846.0,4.0
0.664,0.67,10.0,-8.341,0.0,0.112,0.3,0.0,0.12,0.509,135.954,audio_features,2aSjZFDJyTmakHyPxsEScQ,spotify:track:2aSjZFDJyTmakHyPxsEScQ,https://api.spotify.com/v1/tracks/2aSjZFDJyTmakHyPxsEScQ,https://api.spotify.com/v1/audio-analysis/2aSjZFDJyTmakHyPxsEScQ,150927.0,4.0
0.847,0.694,6.0,-8.726,1.0,0.171,0.466,0.0,0.416,0.576,139.98,audio_features,4mVwqx2xCrkDP2vYgh38jG,spotify:track:4mVwqx2xCrkDP2vYgh38jG,https://api.spotify.com/v1/tracks/4mVwqx2xCrkDP2vYgh38jG,https://api.spotify.com/v1/audio-analysis/4mVwqx2xCrkDP2vYgh38jG,164571.0,4.0
0.607,0.614,10.0,-6.964,1.0,0.0502,0.037,1.85e-06,0.105,0.383,150.866,audio_features,7JLiGPvaKNNrYJHfzfANe5,spotify:track:7JLiGPvaKNNrYJHfzfANe5,https://api.spotify.com/v1/tracks/7JLiGPvaKNNrYJHfzfANe5,https://api.spotify.com/v1/audio-analysis/7JLiGPvaKNNrYJHfzfANe5,136689.0,4.0
0.842,0.718,10.0,-4.963,0.0,0.307,0.0984,0.0,0.126,0.604,139.977,audio_features,6AZaXcXWfcFgJRgl4bsgvD,spotify:track:6AZaXcXWfcFgJRgl4bsgvD,https://api.spotify.com/v1/tracks/6AZaXcXWfcFgJRgl4bsgvD,https://api.spotify.com/v1/audio-analysis/6AZaXcXWfcFgJRgl4bsgvD,186783.0,4.0
0.613,0.808,10.0,-2.851,1.0,0.0346,0.0426,0.0159,0.102,0.38,124.037,audio_features,0cQVqPuHQP4KEwc7ZUQmj6,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,https://api.spotify.com/v1/tracks/0cQVqPuHQP4KEwc7ZUQmj6,https://api.spotify.com/v1/audio-analysis/0cQVqPuHQP4KEwc7ZUQmj6,240427.0,4.0
0.762,0.805,1.0,-6.63,1.0,0.386,0.237,0.0,0.11,0.271,124.977,audio_features,4WXX611x1aCtwcqVJgA3xb,spotify:track:4WXX611x1aCtwcqVJgA3xb,https://api.spotify.com/v1/tracks/4WXX611x1aCtwcqVJgA3xb,https://api.spotify.com/v1/audio-analysis/4WXX611x1aCtwcqVJgA3xb,155520.0,4.0
0.785,0.685,7.0,-5.96,0.0,0.113,0.165,0.0,0.135,0.217,101.975,audio_features,6KrZjI3fqzqctnmO0MjC4d,spotify:track:6KrZjI3fqzqctnmO0MjC4d,https://api.spotify.com/v1/tracks/6KrZjI3fqzqctnmO0MjC4d,https://api.spotify.com/v1/audio-analysis/6KrZjI3fqzqctnmO0MjC4d,167090.0,4.0
